name;mean_daily_log_rr_16;yearly_rr_16;std_daily_log_rr_16;yearly_std_16;var16_5;var16_95;es16;eg16;mean_daily_log_rr_17;yearly_rr_17;std_daily_log_rr_17;yearly_std_17;var17_5;var17_95;es17;eg17
1001;0.001461434;0.315669709;0.007792172;1.690901396;NA;NA;NA;NA;0.000365402;0.090619666;0.006201428;1.544155594;-0.013377003;2.701336092;0.00174824;0.450661314
1002;6.23564E-05;0.015589109;0.000394192;0.098942271;NA;NA;NA;NA;0.000127236;0.031427397;0.000365931;0.090750828;-0.000435484;0.175276282;6.90197E-05;0.015130714
1003;-6.04681E-06;-0.001300065;0.000598671;0.12931288;NA;NA;NA;NA;4.47611E-05;0.011145503;0.000492909;0.123227342;-0.000677579;0.24631612;8.93197E-06;0.001723516
1004;NA;NA;NA;NA;NA;NA;NA;NA;0.000888573;0.045317211;0.017172162;0.892952411;-0.048654102;1.624626167;-0.032526785;0.273612707
1005;NA;NA;NA;NA;NA;NA;NA;NA;-4.32324E-05;-0.002204854;0.010647081;0.55364819;-0.027305829;1.011843246;0.002236425;0.129809141
1006;NA;NA;NA;NA;NA;NA;NA;NA;0.00071696;0.036564985;0.000581401;0.030232838;-0.000605459;0.056868387;0.000439026;0.017436093
1007;0.000125972;0.027209881;0.001603626;0.34798686;NA;NA;NA;NA;0.00010514;0.026179757;0.001327551;0.331887704;-0.002369591;0.626407373;0.000166868;0.033343026
1008;0.00048635;0.121587619;0.007232319;1.815312039;NA;NA;NA;NA;-2.68946E-05;-0.006669868;0.004814266;1.198752235;-0.0138444;2.326815087;0.000331865;0.101617953
1009;8.42861E-05;0.021071517;0.006895737;1.730829993;NA;NA;NA;NA;0.000123265;0.030569761;0.003022211;0.752530624;-0.013741203;1.902031855;-0.00037293;-0.023458475
1010;NA;NA;NA;NA;NA;NA;NA;NA;0.000221044;0.054818894;0.001671672;0.416246313;-0.002539746;0.746079405;1.17248E-05;0.005300309
1011;-2.04661E-05;-0.005116528;0.00115855;0.290795965;NA;NA;NA;NA;0.000130287;0.032311209;0.001185127;0.295096604;-0.001843839;0.547907015;-2.05131E-05;-0.003682816
1012;0.000120386;0.025762665;0.000410176;0.088187767;NA;NA;NA;NA;0.000138298;0.034297834;0.000478345;0.119108;-0.000660342;0.203424353;0.000128538;0.029761624
1013;0.000291418;0.072854577;0.008614515;2.162243355;NA;NA;NA;NA;0.000281189;0.069734843;0.006066447;1.510545357;-0.016722706;2.88208725;0.000178754;0.064594419
1014;NA;NA;NA;NA;NA;NA;NA;NA;0.000144328;0.010247316;0.000827333;0.059567945;NA;NA;NA;NA
1015;NA;NA;NA;NA;NA;NA;NA;NA;0.000186089;0.013212331;0.001020324;0.073463345;NA;NA;NA;NA
1016;NA;NA;NA;NA;NA;NA;NA;NA;0.000120609;0.008563231;0.000432894;0.031168363;NA;NA;NA;NA
1017;NA;NA;NA;NA;NA;NA;NA;NA;0.000158262;0.011236632;0.000722695;0.052034058;NA;NA;NA;NA
1388;0.000318222;0.079555391;0.00909099;2.281838591;-0.01613867;4.050806068;-0.000682505;-0.182000276;0.000414367;0.102763112;0.006522208;1.624029807;-0.01730181;3.0296744;0.000271922;0.056234828
1392;0.000166843;0.041710654;0.008229277;2.065548421;-0.01525008;3.827769994;-8.94927E-05;-0.063868759;0.000498868;0.123719349;0.00481005;1.197702471;-0.016902287;2.471705129;0.000150152;-0.030495924
1394;0.000418549;0.104637342;0.007364;1.84836406;-0.013627837;3.420587086;5.06146E-07;0.030659326;0.000322348;0.079942304;0.005775292;1.438047751;-0.013843494;2.579703435;0.000141871;0.077615795
1398;4.22178E-05;0.010554443;0.003741133;0.939024304;-0.007736184;1.941782096;-0.000211841;-0.028023263;3.43567E-05;0.008520467;0.002941762;0.732498688;-0.007144393;1.282155788;1.34319E-05;0.001138425
1402;0.000306248;0.076255712;0.001821009;0.455252249;-0.002600525;0.650131235;6.20677E-05;0.01546652;0.000192126;0.047647357;0.001182166;0.294359361;-0.002391258;0.637762157;0.000310653;0.096169156
1405;0.00018552;0.046380062;0.001241573;0.311634737;-0.002391346;0.600227927;-5.48121E-05;-0.029874656;0.000142736;0.035398629;0.000587848;0.146374229;-0.002053739;0.394262345;0.000226537;0.053048064
1409;0.000153941;0.038485324;0.000547298;0.137371691;-0.001644887;0.412866646;-3.75848E-05;-0.012585277;0.00010262;0.025449713;0.000279079;0.069490567;-0.001128623;0.149836382;0.000154025;0.034551786
1415;7.85153E-05;0.019628833;0.000437931;0.10992057;-0.000917317;0.230246501;2.09556E-05;0.006128399;0.00010723;0.026593131;0.000224578;0.055919933;-0.000931306;0.133028834;0.000151438;0.022304298
1418;4.85173E-05;0.012129332;0.001316004;0.3303169;-0.002761304;0.69308728;-5.98282E-05;-0.008026013;0.000138997;0.034471376;0.00075696;0.188483071;-0.002352179;0.462244098;0.000125055;0.010181191
1422;0.000359726;0.089931607;0.008360856;2.09857487;-0.014784168;3.71082626;-0.000471555;-0.08587339;0.000401812;0.099649478;0.00655354;1.631831546;-0.015747656;2.918080942;0.000349818;0.071057172
1426;9.06408E-05;0.022660191;0.003404589;0.854551858;-0.00600676;1.507696752;-0.000242831;-0.056964353;0.000188386;0.046719612;0.00223977;0.557702678;-0.006457834;1.099873148;0.000124173;0.014236433
1430;0.000646612;0.161653095;0.008903746;2.234840251;-0.018297071;4.592564845;-0.00070122;-0.137280352;-0.000146572;-0.036349969;0.003973442;0.989387084;-0.020562411;2.159929844;-0.000426054;0.079136725
1433;0.000122545;0.029655885;0.002049204;0.497956457;NA;NA;NA;NA;0.00012475;0.03106285;0.001750886;0.437721617;-0.001820152;0.840581712;9.10398E-05;0.044658388
1434;0.000462023;0.111809675;0.004769182;1.158911259;NA;NA;NA;NA;0.000281555;0.070107237;0.005068416;1.267104091;-0.004724864;2.112430894;0.000520105;0.106004606
1435;0.00026488;0.064100925;0.003461233;0.841079523;NA;NA;NA;NA;0.000240191;0.059807601;0.003704893;0.92622327;-0.003247992;1.550135593;0.000277973;0.070543709
1436;-5.27865E-06;-0.001324942;0.008478286;2.136528029;-0.015831283;3.989483266;-0.001239124;-0.283463611;0.000965865;0.240500316;0.005468066;1.367016463;-0.017033068;2.663578668;-0.000399436;-0.029818546
1439;0.000198069;0.047932654;0.007335427;1.782508857;NA;NA;NA;NA;0.00027201;0.068002438;0.005253814;1.318707254;-0.008345173;2.657250259;0.000195856;0.015663333
1440;NA;NA;NA;NA;NA;NA;NA;NA;0.00044469;0.111172556;0.005454024;1.368960128;-0.007863568;2.38284802;-2.49763E-05;-0.001422748
1441;NA;NA;NA;NA;NA;NA;NA;NA;0.000181866;0.045284563;0.004113073;1.028268151;-0.003127715;0.831124695;9.65755E-05;0.039592668
1442;NA;NA;NA;NA;NA;NA;NA;NA;0.000645008;0.160606979;0.008550024;2.137506029;-0.007002069;3.054005013;1.29826E-05;0.002145656
1443;NA;NA;NA;NA;NA;NA;NA;NA;0.000980874;0.245218492;0.005917497;1.485291659;-0.006207238;2.665297504;-0.000431267;-0.150137128
1444;NA;NA;NA;NA;NA;NA;NA;NA;0.000506605;0.126651238;0.005970847;1.498682507;-0.014443515;2.613382561;0.000465289;0.15513605
1445;NA;NA;NA;NA;NA;NA;NA;NA;0.000421184;0.105295956;0.004381279;1.099701117;-0.008334938;2.147350003;-0.000800751;-0.148267841
1446;NA;NA;NA;NA;NA;NA;NA;NA;0.000301522;0.075380476;0.001766467;0.443383249;-0.005077354;1.092809502;-3.18717E-05;0.007412621
1447;NA;NA;NA;NA;NA;NA;NA;NA;0.000105942;0.026485612;0.001114809;0.27981717;-0.001833625;0.515826709;-0.000131918;-0.040223238
1448;NA;NA;NA;NA;NA;NA;NA;NA;0.000198708;0.049677082;0.001261045;0.316522329;-0.00371554;0.703558153;0.00037502;0.079635014
1449;NA;NA;NA;NA;NA;NA;NA;NA;0.000204279;0.03963018;0.001104977;0.215470487;NA;NA;NA;NA
1451;NA;NA;NA;NA;NA;NA;NA;NA;0.000179327;0.044831838;0.001482893;0.372206178;-0.002427903;0.673551949;-0.000118217;-0.031119131
1452;NA;NA;NA;NA;NA;NA;NA;NA;-8.73103E-06;-0.002182757;0.000786232;0.197344227;-0.000752434;0.339141732;7.1758E-05;0.018647471
1453;NA;NA;NA;NA;NA;NA;NA;NA;0.000196654;0.049163577;0.000783309;0.196610584;-0.001247234;0.353339562;0.000124444;0.040605567
1456;NA;NA;NA;NA;NA;NA;NA;NA;9.21376E-05;0.023034397;0.000658683;0.165329443;-0.000703683;0.295100726;0.000134607;0.019479011
1459;0.00026488;0.064100925;0.003461233;0.841079523;NA;NA;NA;NA;0.00023923;0.059807601;0.003701879;0.929171646;-0.003257686;1.5561767;0.000281262;0.069497666
1460;0.000552003;0.138000768;0.007756635;1.94691532;-0.01377183;3.456729234;0.000139624;0.119072628;0.000211377;0.052632958;0.005042699;1.2606747;-0.014654654;2.556315552;0.00027971;0.102776857
1462;0.000240235;0.059818495;0.006589194;1.647298456;-0.00740347;1.850867562;-0.001395237;-0.320559102;0.000169058;0.042095368;0.000962147;0.240536821;-0.01886867;0.71801866;0.000712054;0.125270024
1463;-0.000128206;-0.03205158;0.001622468;0.407239508;-0.003381632;0.848789649;-0.000110145;-0.017779418;0.000160411;0.039942401;0.000968297;0.242074264;-0.002138569;0.663062358;-0.000122829;-0.029371016
1464;5.1005E-05;0.012751239;0.000181435;0.045540068;-0.00046293;0.11619553;5.58327E-05;0.01429548;8.29255E-05;0.02064845;0.000144026;0.036006562;-0.000357526;0.061020279;5.60411E-05;0.012652693
1465;3.64941E-05;0.009123524;0.003576337;0.897660644;-0.006619367;1.661461091;-9.00645E-05;-0.002565781;0.000241166;0.060050233;0.002134558;0.533639621;-0.006553334;1.182364932;-5.9935E-05;0.003285927
1467;0.000105405;0.024664697;0.014337311;3.369268073;-0.022464833;5.279235751;-0.001436422;-0.402943686;0.000530992;0.123190091;0.006303803;1.468786133;-0.029292205;3.563371468;-0.00081249;-0.171395737
1468;0.000419145;0.09808003;0.008448122;1.985308589;-0.013552305;3.184791688;-0.001606927;-0.306703643;0.000757256;0.175683315;0.004208778;0.980645364;-0.018014371;2.190040063;0.000477855;0.067449036
1469;0.000330096;0.077242512;0.012482125;2.933299317;-0.02055913;4.831395438;-0.004101363;-0.916596869;0.000977872;0.226866359;0.009552493;2.225730787;-0.023096536;4.188522108;4.12673E-05;0.057519806
1470;0.000241197;0.060299185;0.008781482;2.204151939;-0.015011708;3.767938605;-0.000709654;-0.192221778;0.000646856;0.161067025;0.006723324;1.680830985;-0.016138274;3.123529473;-3.87324E-05;0.041542635
1472;0.000576375;0.144093643;0.007862195;1.973410861;-0.013634344;3.422220368;-0.000126893;0.012080963;0.000598531;0.149034286;0.005363785;1.340946316;-0.014593699;2.65064815;-0.00014704;0.100380926
1478;6.32517E-05;0.015812921;0.000242658;0.060907237;-0.000460602;0.115611081;5.88456E-05;0.014183649;9.78331E-05;0.024360442;0.000193903;0.048475694;-0.000476436;0.079283636;8.39034E-05;0.015621172
1482;4.21221E-05;0.010530519;0.004969821;1.247424964;-0.008762668;2.199429553;-0.000497314;-0.129299216;0.000413945;0.103072185;0.003896709;0.974177302;-0.009049345;1.761450435;1.44346E-05;-0.008212542
1484;-1.56966E-05;-0.003924138;0.001499293;0.376322433;-0.002560964;0.642801996;-2.01593E-05;0.006598402;0.000139398;0.034710149;0.001016327;0.254081795;-0.002514959;0.546134605;1.34719E-05;-0.000695619
1486;0.000105705;0.026426306;0.000450803;0.113151561;-0.000808971;0.203051622;2.28796E-05;0.001364877;6.914E-05;0.01721585;0.000219791;0.054947688;-0.00084655;0.130378187;7.67491E-05;0.029438051
1491;0.000280534;0.070133425;0.009480219;2.379534884;-0.017202091;4.317724934;-0.000702505;-0.18654394;0.001047108;0.260729926;0.006970274;1.742568559;-0.017595529;3.183439991;0.00033119;0.065183439
1494;0.00036176;0.090440055;0.008515758;2.137455341;-0.014844482;3.725964903;-0.000471265;-0.127878695;0.000746513;0.185881717;0.00632233;1.580582559;-0.015933707;2.98803439;9.40083E-05;0.059140227
1496;9.00963E-05;0.022524067;0.003839607;0.963741393;-0.006240808;1.566442857;-0.000312693;-0.070099326;0.000240915;0.059987746;0.003243716;0.81092902;-0.006403249;1.461395912;5.24324E-05;0.019494105
1499;0.000193179;0.048101499;0.001559832;0.38995804;-0.002880475;0.720118689;-1.06992E-05;-0.000336929;0.000222414;0.055158787;0.000846392;0.210751584;-0.00327477;0.483568554;0.000332917;0.053707632
1501;0.000165909;0.041311307;0.003032242;0.758060531;-0.005046879;1.261719665;2.46544E-05;0.0323939;0.000251326;0.062328957;0.002595748;0.646341211;-0.004982305;1.153825255;0.000187222;0.039827981
1503;0.000250274;0.062318301;0.002661674;0.665418494;-0.005250764;1.312691094;2.46182E-05;0.012473649;8.07061E-05;0.020015112;0.002333401;0.58101687;-0.004596751;1.000590363;0.00023478;0.060385822
1505;0.00045181;0.112500671;0.007018771;1.754692693;-0.012829316;3.207328988;-0.000175708;0.051650565;0.000668061;0.165679167;0.005640385;1.404455855;-0.013598367;2.494427543;0.000189815;0.113716091
1507;0.000232751;0.057955083;0.003589845;0.89746115;-0.0072144;1.803600033;-8.17386E-06;0.005928656;0.00024842;0.061608081;0.0031063;0.773468709;-0.006169173;1.434412532;0.000221664;0.055432881
1509;2.95931E-05;0.007368694;0.002584485;0.646121145;-0.003816873;0.954218138;4.15288E-05;0.019677291;-7.32738E-06;-0.001817191;0.002739984;0.682256022;-0.003876813;1.180610665;2.66387E-05;0.000450496
1511;9.43047E-05;0.023481872;0.000731485;0.182871371;-0.001059211;0.264802707;3.63813E-05;0.010629852;9.51686E-05;0.023601812;0.000424451;0.105688363;-0.001392038;0.246284031;9.72694E-05;0.02191823
1512;-0.000366702;-0.091308762;0.008720055;2.180013644;-0.014042542;3.510635515;0.000673286;0.189287937;-0.000723329;-0.179385542;0.007062405;1.758538822;-0.014845067;3.229478072;-0.000285916;-0.093485604
1514;0.000109507;0.027267126;0.002395857;0.598964203;-0.004422211;1.105552666;2.6613E-05;-0.005120899;5.49158E-05;0.013619128;0.002010775;0.500683056;-0.004212981;0.932337885;7.13701E-05;0.029497709
1611;NA;NA;NA;NA;NA;NA;NA;NA;6.98958E-05;0.017334157;0.000450231;0.112107544;-0.001282808;0.217262507;0.000133233;0.029696327
1612;NA;NA;NA;NA;NA;NA;NA;NA;0.000645993;0.1602063;0.006616788;1.647580146;-0.01312885;2.925588026;0.000557054;0.072797524
1613;NA;NA;NA;NA;NA;NA;NA;NA;0.000491521;0.121897327;0.003772745;0.939413521;-0.008934669;1.880985126;0.000262878;0.091264089
1614;NA;NA;NA;NA;NA;NA;NA;NA;0.000180362;0.044729745;0.001341133;0.333942095;-0.003099722;0.673537589;0.000100927;0.020932252
1615;NA;NA;NA;NA;NA;NA;NA;NA;0.000171916;0.042635057;0.000867498;0.216007005;-0.002203385;0.507238904;2.9762E-06;-0.003688758
1616;NA;NA;NA;NA;NA;NA;NA;NA;0.000132282;0.032805832;0.000212052;0.05280088;-0.000429648;0.124123806;3.05674E-05;0.00984275
1617;NA;NA;NA;NA;NA;NA;NA;NA;0.000310531;0.077011662;0.002206958;0.549532424;-0.005016131;1.062169675;0.000183104;0.02073609
1618;6.47649E-05;0.015673104;0.000734077;0.178380813;-0.001534433;0.372867196;4.35143E-05;0.012063268;0.000121611;0.030159608;0.000446821;0.111258391;-0.001356697;0.266460524;7.94389E-05;0.016244327
1619;0.000295235;0.072037449;0.005336929;1.307547521;-0.008755335;2.145057142;-0.000187263;-0.046120785;0.000380918;0.094467597;0.00236546;0.588999566;-0.009252954;1.677921462;-0.000285708;0.022299242
1620;0.000244515;0.059661751;0.00391396;0.958920214;-0.006139507;1.504179283;4.64291E-05;0.011397866;0.0001858;0.046078488;0.003800695;0.946373087;-0.005850966;1.641396447;0.000324824;0.067640504
1621;-3.66488E-05;-0.008905659;0.001362587;0.332471107;-0.003213533;0.784102059;3.10666E-05;0.010258395;0.000442677;0.109783922;0.002776503;0.6913493;-0.002792538;0.813792394;-3.30683E-05;-0.015671862
1622;0.000470653;0.117663267;0.008780711;2.203958488;-0.01540489;3.866627489;-0.0004272;-0.081219613;0.000668051;0.165676678;0.006428148;1.60060886;-0.01658789;3.01143875;0.00011324;0.067722823
1623;-3.57244E-06;-0.000893111;0.001526598;0.383176157;-0.002807791;0.704755611;-1.55572E-05;0.008939989;0.000130895;0.032462076;0.000824886;0.205396505;-0.002225583;0.544950175;4.17407E-05;0.011392077
1624;0.000123973;0.030993314;0.003354553;0.841992798;-0.006103354;1.531941915;-0.000132548;-0.041350968;0.000271928;0.067438163;0.002142835;0.533565869;-0.006357865;1.080708004;3.92753E-05;0.016087006
1625;0.0002164;0.054100007;0.003338646;0.838000082;-0.006037669;1.515454822;0.000155315;0.039322805;0.000350684;0.087320405;0.003002151;0.750537764;-0.005981811;1.13952259;0.000189317;0.065802518
1626;0.000289896;0.072473908;0.008532944;2.14176901;-0.016805994;4.218304476;-0.000407095;-0.061996261;0.000343053;0.085420203;0.005282075;1.320518702;-0.017079476;2.545264678;-0.000480014;0.044359934
1627;0.000278333;0.069583143;0.006178559;1.550818332;-0.013111539;3.290996166;0.000297009;0.144212718;0.0002413;0.060083595;0.00428127;1.070317411;-0.012116362;1.974258517;1.97983E-05;0.05193469
1630;0.000236586;0.059146425;0.008563936;2.149548025;-0.016166281;4.057736551;-0.000412363;-0.070176063;0.000277638;0.069131847;0.006361479;1.590369854;-0.015794304;2.869888203;-3.19206E-05;0.067730299
1632;0.000797935;0.177141497;0.005644742;1.258777381;NA;NA;NA;NA;0.000230353;0.057357867;0.00459592;1.148980045;-0.010228295;2.095432452;0.000743384;0.20181771
1633;0.000527835;0.131958646;0.008404835;2.109613704;-0.015261593;3.830659729;-0.001051085;-0.244849978;0.000177585;0.044218667;0.00508714;1.271784918;-0.015559079;2.580473389;0.000531959;0.097255901
1634;-2.56611E-06;-0.000641528;0.001368539;0.343503173;-0.002010543;0.504646296;2.89188E-05;0.016342256;0.000120203;0.029930666;0.000878401;0.21960032;-0.002022098;0.509280827;-1.74714E-05;0.002576492
1635;6.55499E-06;0.001638747;0.00138739;0.348234993;-0.002444958;0.613684553;6.07737E-05;0.024647713;0.000129193;0.032168971;0.000885563;0.22139068;-0.002091876;0.513198069;-1.59499E-05;0.004416096
1636;7.53645E-05;0.018841137;0.000523777;0.13146809;-0.000752333;0.188835551;9.44117E-05;0.027956213;0.000144407;0.035957346;0.00037601;0.094002613;-0.000758532;0.200469836;8.12607E-05;0.023815463
1639;0.000107024;0.026755879;0.002389248;0.599701172;-0.004581255;1.149894883;0.000227359;0.058407436;0.000227071;0.056540571;0.001947182;0.48679543;-0.004518248;0.820732008;0.000192585;0.022164346
1640;2.42111E-05;0.006052764;0.000420558;0.105560075;-0.000705055;0.176968784;2.94457E-05;0.00858476;0.000108226;0.026948163;0.000350868;0.087716985;-0.000831766;0.147513747;5.30157E-05;0.004866386
1641;9.12953E-05;0.022823814;0.003423138;0.859207519;-0.006565966;1.648057446;-0.000138652;-0.025077115;0.000170425;0.042435893;0.001822213;0.455553327;-0.006958078;0.961901563;-0.000147648;0.007306148
1642;0.000135606;0.033901552;0.005501223;1.380806956;-0.010764915;2.701993608;-0.000159236;-0.064807504;0.000186827;0.046520016;0.003342386;0.835596502;-0.010807607;1.640941796;-0.000711897;0.01776082
1643;0.000456154;0.114038497;0.008448574;2.120591989;-0.015323654;3.846237116;-0.000580785;-0.098156022;0.000483384;0.120362696;0.0049654;1.241350041;-0.017037442;2.444240082;-2.78454E-05;0.094523458
1644;7.99988E-05;0.0199997;0.001629433;0.408987709;-0.002447751;0.614385384;0.000178758;0.05002049;0.000212003;0.052788865;0.001047595;0.261898869;-0.002535096;0.600512159;4.23925E-05;0.015589967
1645;6.87201E-05;0.017180023;0.00033358;0.083728592;-0.000543026;0.136299646;6.60478E-05;0.016912184;0.000119443;0.029741256;0.000228144;0.057035876;-0.000712173;0.103348601;8.02658E-05;0.016305147
1646;NA;NA;NA;NA;NA;NA;NA;NA;0.000108588;0.027038483;0.005446705;1.361676344;-0.012424668;2.414031135;0.000369334;0.128515885
1647;0.000190416;0.047603924;0.002217433;0.556575623;-0.004373965;1.097865149;0.000379543;0.127883277;0.00043413;0.108098337;0.002332097;0.583024299;-0.004407009;0.727074156;4.45772E-05;0.044876638
1648;0.000382576;0.09564394;0.009092256;2.282156199;-0.015209188;3.817506158;-0.000503272;-0.118317359;0.000399952;0.099588055;0.00677662;1.694155086;-0.016957175;3.141209007;0.000288125;0.074163107
1649;1.49225E-05;0.003730637;0.001934697;0.485608972;-0.00288599;0.724383517;-2.97447E-05;0.009140354;0.000168804;0.042032089;0.000907411;0.226852703;-0.002647927;0.699750508;4.42569E-05;0.018945462
1650;4.61359E-05;0.011533975;0.000685059;0.171949892;-0.000947094;0.237720471;5.88325E-05;0.017980372;0.000139313;0.034689046;0.000592324;0.148081066;-0.001140782;0.294042737;6.30695E-05;0.016002527
1651;0.000204691;0.051172693;0.003758857;0.943473053;-0.005771084;1.448542053;-0.000279278;-0.062654141;0.000198096;0.049326007;0.00236551;0.591377548;-0.006008369;1.258901813;0.000166154;0.043215587
1652;NA;NA;NA;NA;NA;NA;NA;NA;-0.000259401;-0.031387473;0.005081757;0.619974368;NA;NA;NA;NA
1653;NA;NA;NA;NA;NA;NA;NA;NA;9.30282E-05;0.011256408;0.0002181;0.02660825;NA;NA;NA;NA
1654;9.37582E-05;0.023439554;0.000735186;0.184531692;-0.000852182;0.21389771;8.72735E-05;0.024325181;0.000156958;0.039082616;0.000786683;0.196670844;-0.000958997;0.370784554;9.6483E-05;0.025267089
1655;4.70077E-05;0.01175192;0.000686858;0.17240134;-0.000835931;0.209818696;8.29492E-05;0.02338009;0.000175333;0.043657991;0.00102738;0.256845003;-0.000907428;0.404074289;5.39417E-05;0.011647758
1656;0.000406428;0.101606886;0.008656238;2.172715746;-0.015160585;3.805306881;-0.000582312;-0.116304408;0.000637691;0.158784973;0.006621199;1.655299726;-0.016470932;3.053908927;-0.000169883;0.079109638
1659;0.00017151;0.04287754;0.015104361;3.791194578;-0.028634614;7.187288025;-0.001349899;-0.336046652;0.00044336;0.110396673;0.011796216;2.949054099;-0.023703006;5.493808809;0.000744024;0.056169339
1662;0.000332768;0.083191912;0.009858535;2.474492227;-0.017780798;4.462980404;-0.000735591;-0.139473194;0.000591708;0.14733522;0.005574565;1.393641374;-0.018295315;3.029997276;0.000289823;0.060288997
1665;4.51518E-05;0.01128796;0.000359192;0.090157217;-0.000614683;0.154285404;4.74153E-05;0.013143397;9.85338E-05;0.024534923;0.000227219;0.056804803;-0.000647686;0.114497797;5.16351E-05;0.011378215
1668;0.000133271;0.033317838;0.004041066;1.014307581;-0.006537421;1.640892552;-9.8345E-05;0.015290533;-0.000118779;-0.029575873;0.002400631;0.600157794;-0.007667889;1.288809194;0.000401309;0.062492496
1671;0.000122034;0.030508568;0.000769834;0.19322827;-0.00104996;0.263539915;3.60611E-05;0.007368275;0.000163306;0.040663252;0.000326699;0.081674859;-0.001182316;0.250825038;0.000108003;0.028795176
1674;-4.0453E-05;-0.010113257;0.001863525;0.467744806;-0.00278195;0.698269397;-3.68321E-05;0.009120515;0.000182926;0.04554867;0.001335566;0.333891547;-0.002505942;0.75033172;-3.27883E-05;-0.008021718
1677;0.000181781;0.045445249;0.004719652;1.184632582;-0.009349643;2.346760337;-0.000108168;-0.036552025;6.04811E-05;0.015059794;0.002938903;0.734725663;-0.010002665;1.394981714;-3.09039E-05;0.006002828
1680;1.48711E-05;0.003717777;0.001423779;0.357368627;-0.002761394;0.693109834;-3.88761E-05;0.003423136;0.000125352;0.031212725;0.000975394;0.243848417;-0.002552407;0.515906098;3.31305E-06;0.004612176
1683;6.32424E-05;0.015810606;0.002406964;0.604147902;-0.004887575;1.226781331;-4.42308E-05;-0.023289895;9.91191E-05;0.024680662;0.001501384;0.375346055;-0.005136055;0.703540283;-0.000179303;2.25631E-05
1686;9.59343E-05;0.023983585;0.003641621;0.914046879;-0.006179268;1.550996279;-0.000221231;-0.045493467;0.000354362;0.088236117;0.002235462;0.558865565;-0.006660066;1.215864619;-6.24491E-05;0.015398534
1689;0.000204881;0.051220299;0.005469495;1.372843316;-0.009516375;2.388610196;-0.00033306;-0.086475523;0.00044383;0.110513651;0.003847033;0.961758171;-0.010395001;1.857239254;-9.73674E-05;0.03167859
1692;0.000460599;0.115149637;0.007806319;1.959386052;-0.013802;3.464301984;1.79E-05;0.050209039;0.000651376;0.162192547;0.006334034;1.583508552;-0.014875484;2.826921261;0.000405075;0.083200997
1693;0.000509941;0.127485206;0.01035827;2.599925847;-0.019009886;4.771481426;-0.000345204;-0.092466452;0.000700505;0.174425683;0.006227172;1.556793039;-0.01904268;3.225349553;0.000438648;0.112162278
1694;4.02877E-05;0.010071931;0.000414278;0.103983755;-0.000690766;0.173382343;4.01088E-05;0.011453972;0.000102051;0.025410639;0.000216721;0.054180284;-0.000765493;0.123785369;5.29793E-05;0.010815368
1695;0.000119812;0.029952952;0.000775107;0.194551901;-0.001068654;0.268232164;5.64693E-05;0.010583412;0.000168269;0.041898915;0.000329253;0.082313295;-0.001172877;0.253775231;0.00010288;0.031721457
1696;-2.63563E-05;-0.006589069;0.001882174;0.472425677;-0.002820842;0.708031246;-2.77841E-05;0.006584054;0.00019202;0.047812893;0.0013529;0.338224981;-0.002540252;0.764981645;-1.75808E-05;-0.004684649
1697;0.000395889;0.098576378;0.008671696;2.167923921;-0.016498741;4.124685202;-0.001094318;-0.267047142;0.001083203;0.269717517;0.004326644;1.081661067;-0.016215463;2.64060713;0.000642889;0.22458385
2011;0.000765476;0.19060347;0.01211546;3.028865096;-0.023564034;5.891008531;-0.000154032;-0.046309515;-0.000249424;-0.062106469;0.00799507;1.998767467;-0.024322064;3.961934977;0.00017717;0.0850646
2155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2156;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2157;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2158;0.000346368;0.086591934;0.009758097;2.449282275;-0.017560522;4.407691027;-0.000617914;-0.115546812;0.000701237;0.174608042;0.005588266;1.397066576;-0.017539161;3.022637979;0.000305423;0.049071483
2159;0.00054565;0.13641255;0.007547871;1.894515741;-0.013697897;3.438172191;-0.000119413;-0.006961345;0.000964187;0.240082532;0.005394201;1.348550166;-0.014110758;2.577949969;0.000194686;0.104995084
2160;0.000299086;0.074771595;0.004870746;1.222557149;-0.008898239;2.233457977;-0.00019528;-0.06820792;0.000636667;0.15852998;0.003347045;0.836761234;-0.009331472;1.619900423;9.35134E-05;0.054037183
2161;1.39942E-05;0.003498546;0.000286389;0.071883591;-0.000542926;0.136274535;4.23532E-06;0.002487369;6.49412E-05;0.016170369;0.000224251;0.056062742;-0.000572739;0.095904655;1.15655E-05;0.003599522
2162;0.000118732;0.029683098;0.002841081;0.713111342;-0.004922266;1.235488788;-5.23147E-05;0.006499914;0.000411955;0.102576691;0.001730078;0.432519572;-0.005005798;0.960363479;-6.17201E-06;0.02240587
2163;0.000161166;0.040291463;0.007249211;1.819551904;-0.013464717;3.379643976;-0.000125826;-0.028753323;0.000276212;0.068776841;0.003420729;0.85518234;-0.01471669;1.927783429;-0.000777786;-0.018439934
2164;1.66453E-05;0.004161329;0.00037456;0.094014538;-0.000635392;0.159483269;2.17908E-05;0.006985235;8.0582E-05;0.020064924;0.000241326;0.060331591;-0.000734564;0.121871734;2.13107E-05;0.004017312
